name,price,detail_link,image_link,tags
Turntable Bittersweet Symphony,"€58,95",https://slijterijdehelm.nl/winkel/whisky/malt/turntable-bittersweet-symphony/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Turntable-Bittersweet-Symphony-600x600.png,"Malt, Whisky"
"Milroy’s Soho Selection Glen Ord 11 Years old #800243 56,4%","€102,95",https://slijterijdehelm.nl/winkel/whisky/malt/milroys-soho-selection-glen-ord-11-years-old-800243-564/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Milroy8217s-Glen-Ord-11-Years-old-800243-600x600.png,"Malt, Whisky"
"Milroy’s Soho Selection Aberfeldy 10 Years old #420 55,5%","€96,95",https://slijterijdehelm.nl/winkel/whisky/milroys-soho-selection-aberfeldy-10-years-old-420-555/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Milroy8217s-Aberfeldy-10-Years-old-420-600x600.png,Whisky
Milroy’s Campbeltown Blended Malt 9 Years old #89,"€81,95",https://slijterijdehelm.nl/winkel/whisky/malt/milroys-campbeltown-blended-malt-9-years-old-89/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Milroy8217s-Campbeltown-Blended-Malt-9-Years-old-600x600.png,"Malt, Whisky"
Living Souls Blended Solera 15 Years old #2 46%,"€54,95",https://slijterijdehelm.nl/winkel/whisky/malt/living-souls-blended-solera-15-years-old-2-46/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Living-Souls-Blended-Solera-15-Years-old-600x600.png,"Malt, Whisky"
Living Souls Williamson 13 years old 46%,"€98,95",https://slijterijdehelm.nl/winkel/whisky/malt/living-souls-williamson-13-years-old-46/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Living-Souls-Williamson-13-years-old-600x600.png,"Malt, Whisky"
"Living Souls Torabhaig 7 Years old 51,5%","€74,95",https://slijterijdehelm.nl/winkel/whisky/malt/living-souls-torabhaig-7-years-old-515/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Living-Souls-Torabhaig-7-Years-old-515-600x600.png,"Malt, Whisky"
Kilchoman 100% Islay 15th Edition 2025,"€99,95",https://slijterijdehelm.nl/winkel/whisky/kilchoman-100-islay-15th-edition-2025/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Kilchoman-100-Islay-15th-Edition-2025-600x600.png,Whisky
Ileach Cask Strength,"€47,95",https://slijterijdehelm.nl/winkel/whisky/malt/ileach-cask-strength/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/helm-13-600x600.jpg,Malt
Tomatin 12 years old Oloroso Cask,"€49,95",https://slijterijdehelm.nl/winkel/whisky/malt/tomatin-12-years-old-oloroso-cask/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Tomatin-12-years-old-Oloroso-Cask-1-600x600.png,"Malt, Whisky"
Old Pulteney 15 Years Old,"€99,95",https://slijterijdehelm.nl/winkel/whisky/old-pulteney-15-years-old/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Old-Pulteney-15-Years-Old-600x600.png,Whisky
Glencadam Reserva Andalucia 46%,"€46,95",https://slijterijdehelm.nl/winkel/whisky/malt/glencadam-reserva-andalucia-46/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/glencadam-600x600.png,"Malt, Whisky"
Arran Signature Series Duero Discovery Edition 3 50%,"€95,95",https://slijterijdehelm.nl/winkel/whisky/malt/arran-signature-series-edition-3-50/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Arran-Signature-Series-Edition-3-50-600x600.png,"Malt, Whisky"
Lagg Kilmory,"€49,95",https://slijterijdehelm.nl/winkel/whisky/malt/lagg-kilmory/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Lagg-Kilmory-4-600x600.png,"Malt, Whisky"
"The Ultimate Linkwood 2010 12 years old #103 56,8%","€82,95",https://slijterijdehelm.nl/winkel/whisky/malt/the-ultimate-linkwood-2010-12-years-old-103-568/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/The-Ultimate-Linkwood-2010-12-years-old-103-568-600x600.png,"Malt, Whisky"
"Signatory Vintage North British 1991 31 years old #272163 56,1%","€149,95",https://slijterijdehelm.nl/winkel/whisky/malt/signatory-vintage-north-british-1991-31-years-old-272163-561/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Signatory-Vintage-North-British-1991-31-years-old-272163-561-600x600.png,"Malt, Whisky"
Signatory Vintage Un-Chillfiltered Teaninich 2009 12 years old #717626 + #717633,"€49,95",https://slijterijdehelm.nl/winkel/whisky/malt/signatory-vintage-un-chillfiltered-teaninich-2009-12-years-old-717626-717633/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Signatory-Vintage-Un-Chillfiltered-Teaninich-2009-12-years-old-717626-717633-600x600.png,"Malt, Whisky"
Living Souls Williamson 13 years old 46%,"€98,95",https://slijterijdehelm.nl/winkel/whisky/malt/living-souls-williamson-13-years-old-46/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Living-Souls-Williamson-13-years-old-600x600.png,"Malt, Whisky"
"Living Souls Torabhaig 7 Years old 51,5%","€74,95",https://slijterijdehelm.nl/winkel/whisky/malt/living-souls-torabhaig-7-years-old-515/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Living-Souls-Torabhaig-7-Years-old-515-600x600.png,"Malt, Whisky"
Kilchoman 100% Islay 15th Edition 2025,"€99,95",https://slijterijdehelm.nl/winkel/whisky/kilchoman-100-islay-15th-edition-2025/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Kilchoman-100-Islay-15th-Edition-2025-600x600.png,Whisky
Ileach Cask Strength,"€47,95",https://slijterijdehelm.nl/winkel/whisky/malt/ileach-cask-strength/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/helm-13-600x600.jpg,Malt
Tomatin 12 years old Oloroso Cask,"€49,95",https://slijterijdehelm.nl/winkel/whisky/malt/tomatin-12-years-old-oloroso-cask/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Tomatin-12-years-old-Oloroso-Cask-1-600x600.png,"Malt, Whisky"
Old Pulteney 15 Years Old,"€99,95",https://slijterijdehelm.nl/winkel/whisky/old-pulteney-15-years-old/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Old-Pulteney-15-Years-Old-600x600.png,Whisky
Glencadam Reserva Andalucia 46%,"€46,95",https://slijterijdehelm.nl/winkel/whisky/malt/glencadam-reserva-andalucia-46/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/glencadam-600x600.png,"Malt, Whisky"
Arran Signature Series Duero Discovery Edition 3 50%,"€95,95",https://slijterijdehelm.nl/winkel/whisky/malt/arran-signature-series-edition-3-50/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Arran-Signature-Series-Edition-3-50-600x600.png,"Malt, Whisky"
Lagg Kilmory,"€49,95",https://slijterijdehelm.nl/winkel/whisky/malt/lagg-kilmory/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Lagg-Kilmory-4-600x600.png,"Malt, Whisky"
"The Ultimate Linkwood 2010 12 years old #103 56,8%","€82,95",https://slijterijdehelm.nl/winkel/whisky/malt/the-ultimate-linkwood-2010-12-years-old-103-568/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/The-Ultimate-Linkwood-2010-12-years-old-103-568-600x600.png,"Malt, Whisky"
"Signatory Vintage North British 1991 31 years old #272163 56,1%","€149,95",https://slijterijdehelm.nl/winkel/whisky/malt/signatory-vintage-north-british-1991-31-years-old-272163-561/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Signatory-Vintage-North-British-1991-31-years-old-272163-561-600x600.png,"Malt, Whisky"
Signatory Vintage Un-Chillfiltered Teaninich 2009 12 years old #717626 + #717633,"€49,95",https://slijterijdehelm.nl/winkel/whisky/malt/signatory-vintage-un-chillfiltered-teaninich-2009-12-years-old-717626-717633/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Signatory-Vintage-Un-Chillfiltered-Teaninich-2009-12-years-old-717626-717633-600x600.png,"Malt, Whisky"
Four Roses Small Batch Limited Edition 2025,"€189,95",https://slijterijdehelm.nl/winkel/whisky/four-roses-small-batch-limited-edition-2025/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Four-Roses-Small-Batch-Limited-Edition-2025-600x600.png,Whisky
Daftmill Winter Release 2010,"€149,95",https://slijterijdehelm.nl/winkel/whisky/malt/daftmill-winter-release-2010/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Daftmill-Winter-Release-2010-600x600.png,"Malt, Whisky"
Ledaig Sinclair Series Rioja Cask Finish,"€45,95",https://slijterijdehelm.nl/winkel/whisky/malt/ledaig-sinclair-series-rioja-cask-finish/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Ledaig-Sinclair-Series-Rioja-Cask-Finish-600x600.png,"Malt, Whisky"
Flora & Fauna Blair Athol 12 years old,"€59,95",https://slijterijdehelm.nl/winkel/whisky/malt/flora-fauna-blair-athol-12-years-old/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Flora-038-Fauna-Blair-Athol-600x600.png,"Malt, Whisky"
Highland Queen Sherrywood Blend 1 liter,"€20,95",https://slijterijdehelm.nl/winkel/whisky/blended/highland-queen-sherrywood-blend-1-liter/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Highland-Queen-Sherrywood-Blend-1-ltr-600x600.png,"Blended, Whisky"
Bunnahabhain Stiùireadair,"€45,95",https://slijterijdehelm.nl/winkel/whisky/malt/bunnahabhain-stiuireadair/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Bunnahabhain-Stiureadair.png,"Malt, Whisky"
Clynelish 14 years old,"€54,95",https://slijterijdehelm.nl/winkel/whisky/malt/clynelish-14-years-old/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Clynelish-Single-Malt-14-years-old-600x600.png,"Malt, Whisky"
Ledaig 18 Years Old,"€147,95",https://slijterijdehelm.nl/winkel/whisky/malt/ledaig-18-years-old/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Ledaig-18-years-old-nieuwe-verpakking-600x600.png,"Malt, Whisky"
Laphroaig Four Oak liter,"€66,95",https://slijterijdehelm.nl/winkel/whisky/malt/laphroaig-four-oak-liter/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/laphroaig-four-oak-600x600.png,Malt
Glen Scotia 15 years old,"€80,95",https://slijterijdehelm.nl/winkel/whisky/malt/glen-scotia-15-years-old/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Glen-Scotia-15-yrs-600x600.png,"Malt, Whisky"
"Highland Queen Sherrywood Blend 0,7 liter","€17,95",https://slijterijdehelm.nl/winkel/whisky/blended/highland-queen-sherrywood-blend-07-liter/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Highland-Queen-Sherrywood-Blend-600x600.png,"Blended, Whisky"
Glencadam 15 years old reseve de porto branco limited 2006 edition 46%,"€114,95",https://slijterijdehelm.nl/winkel/whisky/malt/glencadam-15-years-old-reseve-de-porto-branco-limited-2006-edition-46/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Glencadam-15-years-old-reseve-de-porto-branco-limited-2006-edition-46-600x600.png,"Malt, Whisky"
Bruichladdich Black Art 08.1,"€369,95",https://slijterijdehelm.nl/winkel/whisky/zeer-exclusieve-bottelingen/bruichladdich-black-art-08-1/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Bruichladdich-Black-Art-08-600x600.png,"Malt, Whisky, Zeer exclusieve bottelingen"
Macallan Rare Cask 2023,"€329,95",https://slijterijdehelm.nl/winkel/whisky/zeer-exclusieve-bottelingen/macallan-rare-cask-2023/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Macallan-Rare-Cask-2023-600x600.png,"Malt, Whisky, Zeer exclusieve bottelingen"
Macallan A Night on Earth in Scotland,"€169,95",https://slijterijdehelm.nl/winkel/whisky/zeer-exclusieve-bottelingen/macallan-a-night-on-earth-in-scotland/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Macallan-A-Night-on-Earth-in-Scotland-600x600.png,"Malt, Whisky, Zeer exclusieve bottelingen"
Bruichladdich Black Art 07.1,"€569,95",https://slijterijdehelm.nl/winkel/whisky/zeer-exclusieve-bottelingen/bruichladdich-black-art-07-1/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Bruichladdich-Black-Art-07-600x600.png,"Malt, Whisky, Zeer exclusieve bottelingen"
Longrow 23 years old single cask 42%,"€499,95",https://slijterijdehelm.nl/winkel/whisky/zeer-exclusieve-bottelingen/longrow-23-years-old-single-cask-42/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Longrow-23-years-old-single-cask-42-600x600.png,"Malt, Whisky, Zeer exclusieve bottelingen"
Macallan River Spey,"€489,95",https://slijterijdehelm.nl/winkel/whisky/zeer-exclusieve-bottelingen/macallan-river-spey/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Macallan-River-Spey-1-600x600.png,"Malt, Whisky, Zeer exclusieve bottelingen"
Hazelburn 21 years old 22/82,"€424,95",https://slijterijdehelm.nl/winkel/whisky/zeer-exclusieve-bottelingen/hazelburn-21-years-old-22-82/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Hazelburn-21-years-old-600x600.png,"Malt, Whisky, Zeer exclusieve bottelingen"
Kilchoman Loch Gorm 10 years old 2025,"€94,95",https://slijterijdehelm.nl/winkel/whisky/malt/kilchoman-loch-gorm-10-years-old-2025/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Kilchoman-Loch-Gorm-10-years-old-2025-600x600.png,"Malt, Whisky"
Mac-Talla Mara Cask Strength,"€61,95",https://slijterijdehelm.nl/winkel/whisky/malt/mac-talla-mara-cask-strength/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Mac-talla-mara-600x600.jpg,"Malt, Whisky"
Dingle Conocht an Fomhair,"€85,95",https://slijterijdehelm.nl/winkel/whisky/malt/dingle-conocht-an-fomhair/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Dingle-Conocht-an-Fomhair-600x600.png,"Malt, Whisky"
Dingle Conocht an Earraigh,"€85,95",https://slijterijdehelm.nl/winkel/whisky/malt/dingle-conocht-an-earraigh/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Dingle-Conocht-an-Erreigh-600x600.png,"Malt, Whisky"
Dingle La an Dreoilin,"€85,95",https://slijterijdehelm.nl/winkel/whisky/dingle-la-an-dreoilin/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Dingle-La-an-Dreoilin-600x600.png,Whisky
Torabhaig Legacy 4 Sound of Sleat,"€56,95",https://slijterijdehelm.nl/winkel/whisky/malt/torabhaig-legacy-4-sound-of-sleat/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Torabhaig-Legacy-4-Sound-of-Sleat-600x600.png,"Malt, Whisky"
Kilchoman 100% Islay 2023 Limited Edition,"€96,95",https://slijterijdehelm.nl/winkel/whisky/malt/kilchoman-100-islay-2023-limited-edition/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Kilchoman-100-Islay-2023-Limited-Edition-600x600.png,"Malt, Whisky"
"Milroy’s Ben Nevis 28 years old 51,8%","€474,95",https://slijterijdehelm.nl/winkel/whisky/zeer-exclusieve-bottelingen/milroys-ben-nevis-28-years-old-518/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Milroy8217s-Ben-Nevis-28-years-old-518-600x600.png,"Malt, Whisky, Zeer exclusieve bottelingen"
Ardnahoe Infinite Loch,"€79,95",https://slijterijdehelm.nl/winkel/whisky/malt/ardnahoe-infinite-loch/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Ardnahoe-2-600x600.png,"Malt, Whisky"
Arran 15 years old Rare Batch French Oak Grand Cru,"€139,95",https://slijterijdehelm.nl/winkel/whisky/malt/arran-15-years-old-rare-batch-french-oak-grand-cru/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Arran-15-years-old-Rare-Batch-French-Oak-Grand-Cru-600x600.png,"Malt, Whisky"
Kilchoman Batch Strength 57%,"€84,95",https://slijterijdehelm.nl/winkel/whisky/malt/kilchoman-batch-strength-57/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Kilchoman-Batch-Strength-57-600x600.png,"Malt, Whisky"
"Glenallachie Single Cask 2009 15 years old #1184 61,8%","€134,95",https://slijterijdehelm.nl/winkel/whisky/glenallachie-single-cask-2009-15-years-old-1184-618/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Glenallachie-Single-Cask-2009-15-years-old-1184-618-600x600.png,Whisky
"GlenAllachie Single Cask 2011 12 years old #3277 60,9%","€114,95",https://slijterijdehelm.nl/winkel/whisky/zeer-exclusieve-bottelingen/glenallachie-single-cask-2011-12-years-old-3277-609/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/GlenAllachie-Single-Cask-2011-12-years-old-3277-609-600x600.png,"Malt, Whisky, Zeer exclusieve bottelingen"
"Glendalough Double Barrel Cask strength #82 61,3%","€77,95",https://slijterijdehelm.nl/winkel/whisky/malt/glendalough-double-barrel-cask-strength-82-613/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Glendalough-Double-Barrel-Cask-strength-82-613-600x600.png,"Malt, Whisky"
Daddy Rack Single Barrel Cask Strength,"€64,95",https://slijterijdehelm.nl/winkel/whisky/bourbon/daddy-rack-single-barrel-cask-strength/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Daddy-Rack-Single-Barrel-Cask-Strength-600x600.png,"Bourbon, Whisky"
Bowmore 12 years old,"€44,95",https://slijterijdehelm.nl/winkel/whisky/malt/bowmore-12-years-old/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Bowmore-12-years-old-600x600.jpeg,Malt
Aberlour 10 years old forest reserve,"€37,95",https://slijterijdehelm.nl/winkel/whisky/malt/aberlour-10-years-old-forest-reserve/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Aberlour-10-600x600.jpg,"Malt, Whisky"
Indri Single Malt Trini,"€46,95 Oorspronkelijke prijs was: €46,95.€43,95Huidige prijs is: €43,95.",https://slijterijdehelm.nl/winkel/whisky/malt/indri-single-malt-trini/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Indri-Single-Malt-Trini-600x600.png,"Aanbiedingen, Malt, Whisky"
Living Souls Balblair 10 years old 46%,"€63,95",https://slijterijdehelm.nl/winkel/whisky/malt/living-souls-balblair-10-years-old-46/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Living-Souls-Balblair-10-years-old-46-600x600.png,"Malt, Whisky"
"Bruichladdich Octomore 16.1 59,3%","€167,95",https://slijterijdehelm.nl/winkel/whisky/malt/bruichladdich-octomore-16-1-593/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Bruichladdich-Octomore-16-1-600x600.png,"Malt, Whisky"
DS Tayman Blair Athol 12 years old #1800927 46%,"€59,95",https://slijterijdehelm.nl/winkel/whisky/malt/ds-tayman-blair-athol-12-years-old-1800927-46/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/tayman-blair-600x600.png,"Malt, Whisky"
Murray McDavid Mystery Malt Safe Haven 8 years old,"€67,95",https://slijterijdehelm.nl/winkel/whisky/malt/murray-mcdavid-mystery-malt-safe-haven-8-years-old/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Murray-McDavid-Mystery-Malt-Safe-Haven-8-years-old-600x600.png,"Malt, Whisky"
Roger’s Hidden Treasures Campbeltown Blended Malt,"€74,95",https://slijterijdehelm.nl/winkel/whisky/malt/rogers-hidden-treasures-campbeltown-blended-malt/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Roger8217s-Hidden-Treasures-Campbeltown-Blended-Malt-600x600.png,"Malt, Whisky"
"Berry Bros & Rudd Blair Athol Margaux 2013 #303639 58,2%","€98,95",https://slijterijdehelm.nl/winkel/whisky/berry-bros-rudd-blair-athol-margaux-2013-303639-582/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Berry-Bros-amp-Rudd-Blair-Athol-Margaux-2013-30369-582-600x600.png,Whisky
"Berry Bros & Rudd Teaninich Margaux 2010 #721397 59,2%","€119,95",https://slijterijdehelm.nl/winkel/whisky/berry-bros-rudd-teaninich-margaux-2010-721397-592/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Berry-Bros-amp-Rudd-Teaninich-Margaux-2010-721397-592-600x600.png,Whisky
"Berry Bros & Rudd Teaninich Pineau 2007 #302372 57,2%","€159,95",https://slijterijdehelm.nl/winkel/whisky/berry-bros-rudd-teaninich-pineau-2007-302372-572/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Berry-Bros-amp-Rudd-Teaninich-Pineau-2007-302372-572-600x600.png,Whisky
"Berry Bros & Rudd Glen Moray Muscat 2007 #5780 57,2%","€194,95",https://slijterijdehelm.nl/winkel/whisky/berry-bros-rudd-glen-moray-muscat-2007-5780-572/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Berry-Bros-amp-Rudd-Glen-Moray-Muscat-2007-5780-572-600x600.png,Whisky
"Berry Bros & Rudd Ruadh Mhor Oloroso 2010 #8027 55,5%","€127,95",https://slijterijdehelm.nl/winkel/whisky/berry-bros-rudd-ruadh-mhor-oloroso-2010-8027-555/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Berry-Bros-amp-Rudd-Ruadh-Mhor-Oloroso-2010-8027-555-600x600.png,Whisky
